spell_id,spell_name_dbc,spell_name_doc,dungeon_slug,boss_or_mob,source_npc_entry,mechanic_class,interruptible,dispel_type,target_pattern,priority,avoid_radius_y,school,attributes,effect_summary,tc_citation,status,doc_unverified,notes,doc_source
81574,Charge,Charge,the-stonecore,Stonecore Berserker,,info,no,,ally_random,,,physical,327696,E0=96/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:65
81568,Spinning Slash,Spinning Slash,the-stonecore,Stonecore Berserker,,info,no,,,KITE_AWAY,5,physical,0,E0=6/A23,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:69
81459,Force of Earth,Force of Earth,the-stonecore,Stonecore Earthshaper,,interrupt,yes,,,MUST_INTERRUPT_HIGHEST,,nature,0,E0=3/A0,stonecore.cpp:256,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:86
81530,Ground Shock,Ground Shock,the-stonecore,Stonecore Earthshaper,,info,no,,frontal_cone,,,nature,0,E1=98/A0 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:96
81576,Lava Burst,Lava Burst,the-stonecore,Stonecore Earthshaper,,interrupt,yes,,,MUST_INTERRUPT,,fire,65536,E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:102
,,Ignite,the-stonecore,Stonecore Magmalord,42789,info,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-stonecore/encounter.md:133
,,Magma Eruption,the-stonecore,Stonecore Magmalord,42789,info,no,,ground_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-stonecore/encounter.md:140
86881,Crystal Barrage,Crystal Barrage,the-stonecore,corborus,43438,avoidable,no,none,ground_random_player,GROUP_SPREAD,5,physical,0,E1=64/A0 E0=27/A3,boss_corborus.cpp:41,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:239
82415,Dampening Wave,Dampening Wave,the-stonecore,corborus,43438,dispel,no,magic,pbaoe_self,,,shadow,0,E1=6/A301 E0=2/A0,boss_corborus.cpp:39,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:256
26381,Burrow,Burrow,the-stonecore,corborus,43438,info,no,,self,,,arcane,0,E1=6/A16 E0=3/A0,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:273
81828,Thrashing Charge,Thrashing Charge,the-stonecore,corborus,43438,avoidable,no,,pbaoe_path,AVOID_TELEGRAPH,,physical,0,E1=98/A0 E0=2/A0,boss_corborus.cpp:49,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:282
80028,Rock Bore,Rock Bore (Rock Borer add ability),the-stonecore,corborus,43438,info,no,none,tank,,,physical,0,E0=6/A3,boss_corborus.cpp:54,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:299
,,Crystal Shard (heroic only),the-stonecore,corborus,43438,info,no,,closest_player,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-stonecore/encounter.md:311
80028,Rock Bore,Rock Borer,the-stonecore,corborus,43438,info,no,,,,,physical,0,E0=6/A3,boss_corborus.cpp:54,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:324
,,explosion_on_contact,the-stonecore,Twilight followers (Azil hall),43438,info,no,,,,,,,,,placeholder,no,"non-numeric spell_id ('82415,')",docs/dungeons/the-stonecore/encounter.md:350
80807,Sand Blast,Sand Blast,the-stonecore,slabhide,43214,avoidable,no,none,frontal_cone,TANK_FACING_RULE,,nature,0,E0=2/A0,boss_slabhide.cpp:37,verified,yes,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:408
80803,Lava Fissure,Lava Fissure (target placement),the-stonecore,slabhide,43214,avoidable,no,,ground_random_player,GROUND_AVOID,,physical,256,E0=28/A0,boss_slabhide.cpp:36,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:423
80800,Eruption,Eruption (the actual damage from Lava Fissure),the-stonecore,slabhide,43214,info,no,,ground_self,,5,fire,0,E1=6/A23 E0=2/A0,boss_slabhide.cpp:45,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:437
,,Lava Pool,the-stonecore,slabhide,43214,avoidable,no,,ground_self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-stonecore/encounter.md:450
80643,Stalactite,Stalactite (drop),the-stonecore,slabhide,43214,avoidable,no,,ground_random,GROUND_AVOID,,physical,0,E0=32/A0,boss_slabhide.cpp:50,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:463
92265,Crystal Storm,Crystal Storm (HEROIC ONLY),the-stonecore,slabhide,43214,avoidable,no,,pbaoe_self,LOS_BREAK,8,physical,0,E2=164/A0 E1=64/A0 E0=6/A23,boss_slabhide.cpp:41,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:478
78903,Ground Slam,Ground Slam,the-stonecore,ozruk,42188,avoidable,no,,pbaoe_self_forward,RUN_THROUGH,,physical,0,E1=3/A0 E0=2/A0,boss_ozruk.cpp:37,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:571
1943,Rupture,Rupture (HEROIC ONLY),the-stonecore,ozruk,42188,avoidable,no,,line_forward,,,physical,327696,E0=6/A3,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:589
78835,Elementium Spike Shield,Elementium Spike Shield,the-stonecore,ozruk,42188,info,no,none,self,,,arcane,0,E1=6/A42 E0=6/A42,boss_ozruk.cpp:38,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:601
78939,Elementium Bulwark,Elementium Bulwark,the-stonecore,ozruk,42188,info,no,none,self,STOP_HARDCAST,,shadow,0,E0=6/A28,boss_ozruk.cpp:36,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:622
77715,Shatter,Shatter,the-stonecore,ozruk,42188,avoidable,no,,pbaoe_self,STEP_OUT,5,frost,8388608,E2=77/A0 E1=2/A0 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:636
92426,Paralyze,Paralyze (HEROIC ONLY),the-stonecore,ozruk,42188,dispel,no,magic,pbaoe_self,DAMAGE_BREAK_VIA_PRE_DOT,,arcane,0,E1=164/A0 E0=6/A12,boss_ozruk.cpp:42,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:653
,,melee,the-stonecore,ozruk,42188,info,no,,tank,,,,,,,placeholder,no,"non-numeric spell_id ('92426,')",docs/dungeons/the-stonecore/encounter.md:699
79351,Force Grip,Force Grip,the-stonecore,high_priestess_azil,42333,interrupt,yes,none,tank,HIGHEST_KICK_PRIORITY,,physical,0,E2=6/A4 E1=6/A4 E0=77/A0,boss_high_priestess_azil.cpp:43,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:764
79249,Gravity Well,Gravity Well,the-stonecore,high_priestess_azil,42333,avoidable,no,none,ground_random_player,GROUND_AVOID,10,shadow,0,E0=2/A0,boss_high_priestess_azil.cpp:51,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:785
16098,Curse of Blood,Curse of Blood,the-stonecore,high_priestess_azil,42333,dispel,no,curse,ally_random,,,shadow,0,E0=6/A14,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-stonecore/encounter.md:806
79050,Energy Shield,Energy Shield (Stage 2),the-stonecore,high_priestess_azil,42333,info,no,none,self,STAGE_TRANSITION_AWARENESS,,arcane,0,E2=2/A0 E1=98/A0 E0=6/A87,boss_high_priestess_azil.cpp:47,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:823
79002,Seismic Shard,Seismic Shard,the-stonecore,high_priestess_azil,42333,avoidable,no,,ground_random_player,GROUND_AVOID_HIGHEST,3.5,physical,0,E0=6/A4,boss_high_priestess_azil.cpp:53,verified,no,DBC + TC script confirm,docs/dungeons/the-stonecore/encounter.md:840
,,Disciple of Twilight (UNVERIFIED separate type),the-stonecore,high_priestess_azil,42333,info,no,,,,,,,,,placeholder,no,"non-numeric spell_id ('79351,')",docs/dungeons/the-stonecore/encounter.md:895
,,Disciple of Twilight (UNVERIFIED separate type),the-stonecore,high_priestess_azil,42333,info,no,,,,,,,,,placeholder,no,"non-numeric spell_id ('16098,')",docs/dungeons/the-stonecore/encounter.md:898
86292,Cyclone Shield,Cyclone Shield,the-vortex-pinnacle,grand_vizier_ertan,43878,avoidable,no,none,self,GROUP_INSIDE_RING,,nature,0,E2=2/A0 E1=6/A193 E0=6/A33,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-vortex-pinnacle/encounter.md:261
86309,Storm's Edge,Storm's Edge,the-vortex-pinnacle,grand_vizier_ertan,43878,avoidable,no,none,pbaoe_aura_outside_cyclones,STAY_INSIDE_RING,,nature,0,E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-vortex-pinnacle/encounter.md:280
,,Lightning Bolt,the-vortex-pinnacle,grand_vizier_ertan,43878,interrupt,yes,none,tank (current_target),MEDIUM_INTERRUPT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:292
86340,Summon Tempest,Summon Tempest,the-vortex-pinnacle,grand_vizier_ertan,43878,info,no,,platform_edges,ADD_SPAWN_TRIGGER,,nature,0,E0=28/A0,boss_grand_vizier_ertan.cpp:36,verified,no,DBC + TC script confirm,docs/dungeons/the-vortex-pinnacle/encounter.md:303
,,(Lurking Tempest) Lightning Bolt,the-vortex-pinnacle,grand_vizier_ertan,43878,interrupt,yes,none,facing_player,TARGET_SUPPRESSION_PREFERRED,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:315
,,Call the Wind,the-vortex-pinnacle,altairus,43873,info,no,none,platform,REPOSITION_TRIGGER,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:403
,,Upwind of Altairus,the-vortex-pinnacle,altairus,43873,info,no,none,ally_upwind_of_boss,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:417
,,Downwind of Altairus,the-vortex-pinnacle,altairus,43873,info,no,none,ally_downwind_of_boss,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:428
88308,Chilling Breath,Chilling Breath,the-vortex-pinnacle,altairus,43873,avoidable,no,none,"frontal_cone (random target — boss aims at chosen target, stays aimed through cast)",CONE_AVOIDANCE,,frost,0,E1=2/A0 E0=6/A4,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-vortex-pinnacle/encounter.md:442
88314,Twisting Winds,Twisting Winds,the-vortex-pinnacle,altairus,43873,avoidable,no,none,ground_patrolling,,,nature,0,E2=6/A105 E1=98/A0 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/the-vortex-pinnacle/encounter.md:461
,,Lightning Blast,the-vortex-pinnacle,altairus,43873,info,no,none,player_leaving_platform,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:475
,,melee,the-vortex-pinnacle,altairus,43873,info,no,,tank,,,,,,,placeholder,yes,"non-numeric spell_id ('UNVERIFIED,')",docs/dungeons/the-vortex-pinnacle/encounter.md:526
,,Skyfall Star (summon),the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,info,no,,ground_random,ADD_SPAWN_TRIGGER,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:560
,,(Skyfall Star) Arcane Barrage,the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,info,no,none,enemy_random,KILL_PRIORITY_ABSOLUTE,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:571
87622,Chain Lightning,Chain Lightning,the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,avoidable,no,none,enemy_random,GROUP_SPREAD,,nature,0,E0=2/A0,boss_asaad.cpp:41,verified,no,DBC + TC script confirm,docs/dungeons/the-vortex-pinnacle/encounter.md:586
87618,Static Cling,Static Cling,the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,dispel,no,magic,enemy_random_typically_ranged,MAGIC_DISPEL_HIGH,,nature,2048,E1=6/A26 E0=6/A23,boss_asaad.cpp:38;boss_asaad.cpp:667,verified,no,DBC + TC script confirm,docs/dungeons/the-vortex-pinnacle/encounter.md:602
86911,Unstable Grounding Field,Unstable Grounding Field,the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,info,no,none,ground_random_triangle,TRIANGLE_STACK_TRIGGER,,nature,0,E0=6/A4,boss_asaad.cpp:42,verified,no,DBC + TC script confirm,docs/dungeons/the-vortex-pinnacle/encounter.md:623
86930,Supremacy of the Storm,Supremacy of the Storm,the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,avoidable,no,none,pbaoe_platform_excluding_triangle,TRIANGLE_STACK_MANDATORY,,nature,0,E2=3/A0 E1=6/A23 E0=6/A23,boss_asaad.cpp:44,verified,no,DBC + TC script confirm,docs/dungeons/the-vortex-pinnacle/encounter.md:639
,,Lightning Strike (auto-attack),the-vortex-pinnacle,asaad_caliph_of_zephyrs,43875,info,no,,tank (current_target),,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/the-vortex-pinnacle/encounter.md:655
,,Arcane Barrage (continuous cast on random player),the-vortex-pinnacle,Skyfall Star (trash version),43875,info,no,,,,,,,,,placeholder,no,"non-numeric spell_id ('87618,')",docs/dungeons/the-vortex-pinnacle/encounter.md:698
,,Arcane Barrage (continuous cast on random player),the-vortex-pinnacle,Skyfall Star (trash version),43875,info,no,,,,,,,,,placeholder,yes,"non-numeric spell_id ('UNVERIFIED,')",docs/dungeons/the-vortex-pinnacle/encounter.md:731
77217,Noxious Mire,Noxious Mire (periodic-aura host),throne-of-the-tides,Naz'jar Sentinel,,avoidable,no,,,,5,nature,384,E0=6/A23,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:59
77218,Noxious Mire,Noxious Mire (summon),throne-of-the-tides,Naz'jar Sentinel,,info,no,,,,,nature,256,E0=28/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:64
75722,Summon Geyser,Summon Geyser,throne-of-the-tides,lady_nazjar,40586,avoidable,no,none,ground_random_player,,,frost,0,E0=28/A0,boss_lady_nazjar.cpp:45,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:192
76001,Fungal Spores,Fungal Spores,throne-of-the-tides,lady_nazjar,40586,avoidable,no,disease,ally_random,,,nature,0,E0=32/A0,boss_lady_nazjar.cpp:46,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:205
76001,Fungal Spores,Fungal Spores,throne-of-the-tides,lady_nazjar,40586,dispel,no,disease,ally_random,,,nature,0,E0=32/A0,boss_lady_nazjar.cpp:46,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:205
76008,Shock Blast,Shock Blast,throne-of-the-tides,lady_nazjar,40586,interrupt,yes,none,tank,MUST_INTERRUPT,,nature,0,E0=2/A0,boss_lady_nazjar.cpp:72,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:218
75683,Waterspout,Waterspout,throne-of-the-tides,lady_nazjar,40586,info,no,none,self,,,frost,0,E2=6/A185 E1=6/A287 E0=6/A23,boss_lady_nazjar.cpp:49,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:231
75907,Arc Slash,Arc Slash,throne-of-the-tides,Tainted Sentry,40586,avoidable,no,,frontal_cone,,,physical,262144,E0=31/A0,boss_lady_nazjar.cpp:65,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:248
22428,Enrage,Enrage,throne-of-the-tides,Tainted Sentry,40586,dispel,no,enrage_purge,,,,physical,0,E1=6/A61 E0=6/A138,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:253
103637,Chain Lightning,Chain Lightning,throne-of-the-tides,Tainted Sentry,40586,interrupt,yes,,ally_3_jumps,MUST_INTERRUPT,,nature,0,E0=1/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:262
75992,Lightning Surge,Lightning Surge,throne-of-the-tides,Tainted Sentry,40586,dispel,no,magic,ally_random,,8,nature,2048,E0=6/A23,boss_lady_nazjar.cpp:69,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:269
76026,Squeeze,Squeeze,throne-of-the-tides,commander_ulthok,40765,info,no,none,ally_random_non_tank,,,shadow,0,E1=6/A3 E0=6/A12,boss_commander_ulthok.cpp:53,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:311
76047,Dark Fissure,Dark Fissure,throne-of-the-tides,commander_ulthok,40765,avoidable,no,none,ground_in_front_of_boss,,7,shadow,0,E2=28/A0 E1=2/A0 E0=3/A0,boss_commander_ulthok.cpp:50,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:324
76094,Curse of Fatigue,Curse of Fatigue,throne-of-the-tides,commander_ulthok,40765,dispel,no,curse,ally_random,HIGH_DISPEL,,shadow,0,E1=6/A193 E0=6/A33,boss_commander_ulthok.cpp:49,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:338
76100,Enrage,Enrage,throne-of-the-tides,commander_ulthok,40765,dispel,no,enrage_purge,,,,physical,0,E0=6/A79,boss_commander_ulthok.cpp:48,verified,no,DBC + TC script confirm,docs/dungeons/throne-of-the-tides/encounter.md:350
76165,Emberstrike,Emberstrike,throne-of-the-tides,mindbender_ghursha,40788,dispel,no,magic,tank,,,fire,2048,E1=6/A42 E0=31/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:401
76170,Magma Splash,Magma Splash,throne-of-the-tides,mindbender_ghursha,40788,avoidable,no,magic,frontal_cone_90deg,,,fire,65536,E1=6/A3 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:410
76170,Magma Splash,Magma Splash,throne-of-the-tides,mindbender_ghursha,40788,dispel,no,magic,frontal_cone_90deg,,,fire,65536,E1=6/A3 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:410
76171,Lava Bolt,Lava Bolt,throne-of-the-tides,mindbender_ghursha,40788,interrupt,yes,,ally_random,MUST_INTERRUPT,,fire,65536,E1=98/A0 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:422
84931,Earth Shards,Earth Shards,throne-of-the-tides,mindbender_ghursha,40788,avoidable,no,,ground_random,,,physical,262144,E0=32/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:431
76207,Enslave,Enslave,throne-of-the-tides,mindbender_ghursha,40788,info,no,none,ally_random,CRITICAL_DPS_SWITCH,,physical,0,E2=6/A61 E1=6/A6 E0=6/A236,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:442
76230,Mind Fog,Mind Fog,throne-of-the-tides,mindbender_ghursha,40788,avoidable,no,,ground_radius_10,,,shadow,0,E1=129/A3 E0=129/A60,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:456
76308,Absorb Magic,Absorb Magic,throne-of-the-tides,mindbender_ghursha,40788,interrupt,yes,magic_offensive,,HIGHEST_DISPEL_OFFENSIVE,,shadow,0,E0=10/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:466
76308,Absorb Magic,Absorb Magic,throne-of-the-tides,mindbender_ghursha,40788,dispel,yes,magic_offensive,,HIGHEST_DISPEL_OFFENSIVE,,shadow,0,E0=10/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:466
76339,Unrelenting Agony,Unrelenting Agony,throne-of-the-tides,mindbender_ghursha,40788,info,no,,,,,shadow,0,E0=6/A23,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:479
83561,Blight of Ozumat,Blight of Ozumat,throne-of-the-tides,ozumat,44566,avoidable,no,,ground_random_player,,10,shadow,0,E0=6/A3,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:598
83561,Blight of Ozumat,Blight of Ozumat (intensified),throne-of-the-tides,ozumat,44566,info,no,,,,,shadow,0,E0=6/A3,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:616
83524,Summon Blight of Ozumat,Summon Blight of Ozumat,throne-of-the-tides,ozumat,44566,info,no,,,,,physical,256,E0=28/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/throne-of-the-tides/encounter.md:623
104939,Corrupting Touch,Corrupting Touch,well-of-eternity,perotharn,55085,info,no,none,tank,TANK_HEAL_RAMP,,physical,256,E0=6/A42,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:190
108141,Fel Flames,Fel Flames,well-of-eternity,perotharn,55085,avoidable,no,none,ally_random,MOVE_OUT,,physical,0,E1=32/A0 E0=32/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:202
105544,Fel Decay,Fel Decay,well-of-eternity,perotharn,55085,dispel,no,shadow,ally_random,HEAL_DECISION,,shadow,2048,E2=64/A0 E1=6/A3 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:216
104905,Drain Essence,Drain Essence,well-of-eternity,perotharn,55085,info,no,none,pbaoe_self,PHASE_2_TRIGGER_SIGNAL,,shadow,687867904,E2=64/A0 E1=6/A23 E0=6/A60,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:232
,,Easy Prey,well-of-eternity,perotharn,55085,info,no,none,detected_player,PHASE_2_FAILURE_SIGNAL,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:247
,,Fel Quickening,well-of-eternity,perotharn,55085,info,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:258
105521,Endless Frenzy,Endless Frenzy,well-of-eternity,perotharn,55085,info,no,,self,HEALER_PRESSURE_RAMP,,physical,0,E1=164/A0 E0=6/A79,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:265
,,Enfeebled,well-of-eternity,perotharn,55085,info,no,,self,PHASE_3_BUFF_FAVORABLE,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:277
,,Shadowcloak (player buff from Illidan),well-of-eternity,perotharn,55085,info,no,,party,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:288
,,line_of_sight_detection,well-of-eternity,Felguard / Felhound / Infernal trash,55085,info,no,,any_player_in_LoS_within_range,,,,,,,placeholder,no,"non-numeric spell_id ('105544,')",docs/dungeons/well-of-eternity/encounter.md:331
,,Shroud of Luminosity,well-of-eternity,queen_azshara,54853,info,no,,self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:411
103241,Total Obedience,Total Obedience,well-of-eternity,queen_azshara,54853,interrupt,yes,,pbaoe_party,HIGHEST_INTERRUPT_OF_DUNGEON,,physical,536870912,E2=6/A39 E1=6/A296 E0=6/A243,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:423
102334,Servant of the Queen,Hand of the Queen / Servant of the Queen,well-of-eternity,queen_azshara,54853,avoidable,no,none,ally_random_non_tank,SWITCH_TARGET_TO_STRINGS,,physical,536871040,E2=6/A40 E1=6/A177 E0=6/A296,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/well-of-eternity/encounter.md:438
,,Arcane Bomb,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,,MOVE_OUT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:456
,,Arcane Shock,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:462
,,Ice Fling,well-of-eternity,Felguard / Felhound / Infernal trash,54853,info,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:472
,,Coldflame,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:478
,,Blades of Ice / Ice Sheets,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:484
,,Fireball,well-of-eternity,Felguard / Felhound / Infernal trash,54853,interrupt,yes,,ally_random,MUST_INTERRUPT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:494
,,Firebomb,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:502
,,Blast Wave,well-of-eternity,Felguard / Felhound / Infernal trash,54853,avoidable,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:507
,,Magistrike (sword charge),well-of-eternity,mannoroth_and_varothen,,avoidable,no,,tank + arc_to_2_more,SPREAD_REQUIRED,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:662
,,Charge,well-of-eternity,mannoroth_and_varothen,,avoidable,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:674
,,Throw Glaive,well-of-eternity,mannoroth_and_varothen,,info,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:682
,,Fel Firestorm,well-of-eternity,mannoroth_and_varothen,,avoidable,no,none,ground_random_pattern,MOVEMENT_PRIMARY,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:690
,,Fel Drain,well-of-eternity,mannoroth_and_varothen,,info,no,,varothen,SOFT_ENRAGE_AVOID,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:705
